symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,upside_pct,time_to_peak_s,dd_after_peak,drag_at_ready,upside_from_ready,tracked_s,f_devSol,f_priorGrads,f_priorCount,f_isMayhem,f_liq,f_liqSol,f_fdv,f_ageMin,f_vol5m,f_volH1,f_buyRatio5m,f_buyRatioH1,f_pcH1,f_volLiq,f_hasSocials,f_hasWebsite,f_nPairs,f_boosts,f_passedFilter,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"RAGE","BqNYhXVjaGzNNx9zeN9EeEASZVR2HPHpuQedpMA9pump","79","2.999000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004398","","","","","","","2026-07-22T03:32:09.389Z","","","","","",""
"LX","23gRYgBZVkuFT771653qAXQSSP29MEp34Kzk3jMupump","76","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000006572","","","","","","","2026-07-22T03:33:09.188Z","","","","","",""
"TRAVIS","8GzE8GfJ8gBbBKpuSP475KVSz2kNMt9nxacbD1gzpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.272e-7","","","","","","2026-07-22T03:33:09.238Z",""
"NIXON","F9AMcxg5kqhLEDJzTdxYzNFUShV3F3Y9bjZaMDicpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.016e-7","","","","","","2026-07-22T03:33:09.286Z",""
"CRN","5kT6koVCPDYimWCZ1F1y1ZUJxuZqmbnGLspNK49Lpump","58","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000009892","","","","","","","2026-07-22T03:33:09.372Z","","","","","",""
"SLIMJIM","AKkWZyuMwXr539zFzNz821eDu9puHUw327bdKRpdpump","66","0.345679011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000008802","","","","","","","2026-07-22T03:34:09.242Z","","","","","",""
"LX","5jcJ2qdTmd93auqxWbK1dV4xMndVYLvNYBJeWNNKpump","75","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005983","","","","","","","2026-07-22T03:34:09.275Z","","","","","",""
"BIP-110","5227CfqjNSDivhosdxCRETVNWtR2qkncZEdCkqpXpump","56","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002183","","","","","","","2026-07-22T03:34:09.306Z","","","","","",""
"CRN","6SMgD7riMtkQUuk1Sd9wzM9jfH7i1tUen9cQZew2pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.236e-7","","","","","","2026-07-22T03:34:09.374Z",""
"Dungeon","E2NqCPhgBkY4VUrGoDYK6NTSs987tVwMniQ1Rr8spump","80","9.876543208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004721","","","","","","","2026-07-22T03:35:09.186Z","","","","","",""
"CRN","J8qG5SUsZsoTkeKrJVSxD1r9VWxjgWMXwV6ymjrXpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.584e-8","","","","","","2026-07-22T03:35:09.210Z",""
"bulls","AMWg5dnL47LTqTm4M8ihBC9Z6xvhXjJjU6fhgiNTpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.208e-7","","","","","","2026-07-22T03:35:09.260Z",""
"Yg ","BVhLAG4tBmGPpE23eQTsD5966YVtu5AY6x4m5qKXpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.507e-7","","","","","","2026-07-22T03:35:09.292Z",""
"Dungeon","5kDZwtD6Bzt859Gmc2BV8TwiW77FFdit33PeX75opump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002191","","","","","","2026-07-22T03:36:09.279Z",""
"RAGE","3TShQ7yDSWYKM7GC35E4iPg8ztv1v9SuKvpAii8mpump","90","3.900000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005657","","","","","","","2026-07-22T03:36:09.305Z","","","","","",""
"DEG","7UnnqNrNL4BtuBHsDSGWBCcnXeKK5JxRoTdcdnFTpump","59","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002188","","","","","","","2026-07-22T03:36:09.349Z","","","","","",""
"LX","8NPJBiur3bT7C7fa4eVrMe8AaSF4VkvdrUqftw7Apump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.898e-7","","","","","","2026-07-22T03:36:09.399Z",""
"LX","4PZDcRzZwhkQhzDd4np3Z6RjSM3Auf4yqKXbNwRjpump","74","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001773","","","","","","","2026-07-22T03:37:09.236Z","","","","","",""
"LX","HEfj4Tq3PnuwnymjJQQz9KZtTx1GgmVDbsMtAjBBpump","73","2.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002022","","","","","","","2026-07-22T03:37:09.341Z","","","","","",""
"SLIM JIM","FsqXPX6LxGARz78JticKxSTusDHnf7zBHTCEayg4pump","67","0.493827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002181","","","","","","","2026-07-22T03:37:09.365Z","","","","","",""
"CHOCI","2vh6bm4h9ZoFFQfcPHZ5tStiwfYVyL85H8BUYhKVpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002392","","","","","","2026-07-22T03:37:09.390Z",""
"RAGE","C1Mnk2kmt3tv17Msun6mhtFvWihvwMkLpykDaWi9pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.885e-7","","","","","","2026-07-22T03:38:09.187Z",""
"LX","7LtuRJkUpYXoZt8y92LcTCs6Vr2KDrNA3pDEuzuSpump","89","10.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003291","","","","","","","2026-07-22T03:38:09.229Z","","","","","",""
"ドージェ","Hj9s4i5ohFtPjefXgeLZ78acJNVd1NCx19qTP379R81c","61","4.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002222","","","","","","","2026-07-22T03:38:09.260Z","","","","","",""
"ドージェ","GZ87HTEkswnHbRgeUFdL6dbohcj6o8k9B9zWacUMoNuZ","59","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000229","","","","","","","2026-07-22T03:38:09.315Z","","","","","",""
"LX","GZojE8qGvpDCekJMPeMHF4rSTHCk3jPjJ3E3gm3Spump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001415","","","","","","2026-07-22T03:39:09.203Z",""
"LX","2U1Wz7b73tYvVMsqFkh6WrnsWaRPH9uqT9BzD41Wpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001064","","","","","","2026-07-22T03:39:09.238Z",""
"poor","FM2j6WKXQ3MF2BHt86Cb5osbd5WQYNKbaGz5Akvzpump","58","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003626","","","","","","","2026-07-22T03:39:09.268Z","","","","","",""
"SLIMJIM","FLEcfszHW1PPqDqCFqYsMXaJ1omdzU1gZUfXEEtqpump","66","0.493827159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002639","","","","","","","2026-07-22T03:39:09.293Z","","","","","",""
"LX","7HSC15jUPjDVRvoxWZJwwu5gHbR4pg3RbboV3tAEpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002175","","","","","","2026-07-22T03:40:09.213Z",""
"FIAT","CMCSUiLv4QTShyVUYmQrKXj1TtAZkvPb6cbCNLXTpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001163","","","","","","2026-07-22T03:40:09.246Z",""
"MSGA","21QsrfBpzyn8LD9cfQipivqYcnEC4rAReqwxRZGipump","58","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000224","","","","","","","2026-07-22T03:40:09.276Z","","","","","",""
"LX","96wgRcBJLGuqnXaA7aAh3DEQn8FE85SacAgTdjxTpump","91","15.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003201","","","","","","","2026-07-22T03:40:09.305Z","","","","","",""
"LX","6Bj9GeqJzTzrH3kfUSioyMMLp2E56aEHAw2U6TGLpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000207","","","","","","2026-07-22T03:41:09.255Z",""
"RUFF","Gw3m1yqomqZ4VAYPGezhqtB1u4gG5stuKyx39CYBpump","59","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001414","","","","","","","2026-07-22T03:41:09.279Z","","","","","",""
"LX","DXURk8g6h2qx3mwFYcRxNkdKUqyXqLRrQwsT7eFzpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003031","","","","","","2026-07-22T03:41:09.324Z",""
"BULLRUN","4BZcEkw6rXUenpUTb7kPMNGMhXAgMeZjgUBEG3Tipump","77","7.88148148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000004952","","","","","","","2026-07-22T03:41:09.368Z","","","","","",""
"LX","GSqZathYQZWtCQzS7jU2BMn3YnLaBBNcJYiWqR6Wpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000168","","","","","","2026-07-22T03:42:09.245Z",""
"GENNY","7yEzAyUWjENKgUCgXrMDvRD9mQ2SqvuCHPVuBW2ypump","70","0.98765432","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000008241","","","","","","","2026-07-22T03:42:09.281Z","","","","","",""
"RAGE","EcAjupR6epnNhYmY3Tdwj9FL2Z9FFaoSQJyiXxqCpump","88","3.900000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003882","","","","","","","2026-07-22T03:42:09.313Z","","","","","",""
"LX","Eq1sT69TXanMZjfmMEwh1hWnr2jv2ybzfaKSdKVtpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001426","","","","","","2026-07-22T03:42:09.385Z",""
"LX","Ant1pYegSRV5MotvHZjjcGzxBZFZGwQaEo9byfntpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000196","","","","","","2026-07-22T03:43:09.160Z",""
"LX","6rfLGwqsEJLuT2QDnZcBikafmJz1v45xPJ7Vw8Fvpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001731","","","","","","2026-07-22T03:43:09.187Z",""
"GLIFE","4s5u6KvtTViUhWZNCtrdkYBPUn4JjJPNyB6qqQmGpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.088e-7","","","","","","2026-07-22T03:43:09.258Z",""
"LX","8JaTpP2A9LTJDKLpXW2dyLKf5DtritDmRkNs7Cv3pump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002264","","","","","","2026-07-22T03:43:09.280Z",""
"LX","J7rG7C258es1S9UWuJ3nhMxgBDTzxkf9UFwqCCySpump","91","17.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003392","","","","","","","2026-07-22T03:44:09.179Z","","","","","",""
"RAGE","Ao5xjY9mJyjVyMhfR2SSsZbuKW9im8Dj35uj4qDppump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.437e-7","","","","","","2026-07-22T03:44:09.251Z",""
"SUPR","8chNEcn32EyoWsVfCSmWX8sCr2pVvYq3SwHY4ZJFpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.537e-7","","","","","","2026-07-22T03:44:09.274Z",""
"LX","Db9XAmhDGJ5GxSdjjLPNzjR5JhWWafy6pjy9Vtvkpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002052","","","","","","2026-07-22T03:44:09.322Z",""
"RAGE","Essx46bfhyg3p1YHoYXNkH3RFTzqzj9R87p9ErQKpump","85","2.800000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000634","","","","","","","2026-07-22T03:45:09.166Z","","","","","",""
"LX","G9eGNeGSoCHDGiU5y5UAqDQb2917SVh52WpAyVmvpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002428","","","","","","2026-07-22T03:45:09.200Z",""
"what if?","HvTm1ZWzkrqH3P2quy4JXXBCBAr6sgzgxD95Ub5ppump","65","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002545","","","","","","","2026-07-22T03:45:09.259Z","","","","","",""
"LX","8uoZZHykQxjwYcTiwZARwxonUTf3EbJrR2ejaWxfpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.378e-8","","","","","","2026-07-22T03:45:09.286Z",""
"Prosper","EAB7c4nuNjUD8TkYmxdg55EEg7QN61iu1DU6dchvpump","58","0.256000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001553","","","","","","","2026-07-22T03:46:09.172Z","","","","","",""
"Assface","5eTKsrzrnCuTxSqPj9yYU7CUz9Ph8861MkZ446Pupump","58","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000218","","","","","","","2026-07-22T03:46:09.214Z","","","","","",""
"LX","BsMHzK9Jsve7BijoLUGFS8syuSRopQwYEjrEAMBEpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001114","","","","","","2026-07-22T03:46:09.257Z",""
"DJTD","3exTydxvaFPTiq6KmJ25AvHs8rQANt5kn6uns4Rapump","58","0.059259258","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00003833","","","","","","","2026-07-22T03:46:09.281Z","","","","","",""
"RAGE","CrS6hrrr313eSykHFWDtn4XQX89R8j7boA9Bwkc5pump","87","4.000000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001919","","","","","","","2026-07-22T03:47:09.157Z","","","","","",""
"LX","A5PGPX23RdwUQiytJEv53nuLYkKGXxG7xMZu2SoEpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000001442","","","","","","2026-07-22T03:47:09.198Z",""
"Prosper","CVDtgw6FaerHxDY86YQbeZURA7SbFZh6PoievPoUpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.08e-7","","","","","","2026-07-22T03:47:09.245Z",""
"what if?","DrkA1eWvPNcoLQiCsxEj2GUaLUZDsHj87Rorm7hopump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.362e-7","","","","","","2026-07-22T03:47:09.268Z",""
"NSGOB","6yhXnUkqensmJnifHZP4mVP4sTvgv6RaMjQDdV3Tpump","58","0.088888887","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002201","","","","","","","2026-07-22T03:48:09.206Z","","","","","",""
"GROKYSSEY","ESneQgFHFw3RHT3Vbc5iR3TNkvJJVW3N8WuWkMf84Bcj","61","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002253","","","","","","","2026-07-22T03:48:09.238Z","","","","","",""
"LX","HNRQ7pGQ4wxVrHCpfwWTXdmiqnQUH1WDvvjYGnwLpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00000226","","","","","","2026-07-22T03:48:09.266Z",""
"Grokyssey","JAjFW4oK6koKMSHoTDHd58Xnt3rKY1USigW6dMgfpump","57","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000003823","","","","","","","2026-07-22T03:48:09.336Z","","","","","",""
"TRIPLEB","9dkWNmBxXqxMnc4trAnxWKZH12Gpia6KdKutyQygpump","65","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002224","","","","","","","2026-07-22T03:49:09.203Z","","","","","",""
"LX","6uQtMaHqEHDqtYDw1G3ZAChTcGVKhGPEnjymy78xpump","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.9e-7","","","","","","2026-07-22T03:49:09.250Z",""
"TIRD","DHqQzPuAU2h7PeQ6yDv3eiq6iLp8xqFZTWWC4nowpump","58","0.060000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000005856","","","","","","","2026-07-22T03:49:09.274Z","","","","","",""
"Prosper","2Q5UTQabwtCzyZa1CdzUTUjDJom8g6rmGyv2K2gHpump","56","0.223000001","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00001115","","","","","","","2026-07-22T03:49:09.300Z","","","","","",""
"MEME","daMoKNRYBCVbbbGTQRmi4LpzvqfEasxwWf42fWpseR9","58","4.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000002301","","","","","","","2026-07-22T03:50:09.142Z","","","","","",""
