symbol,mint,score,devSol,source,window_s,decision_s,reaction_s,hold_s,inTime,move_window_pct,slip_to_buy_pct,after_buy_pct,pnlPct,peakPnlPct,exitReason,price_eligible,price_sustained,price_queued,price_bought,price_fading,price_sold,price_collapsed,t_eligible,t_sustained,t_queued,t_bought,t_fading,t_collapsed,t_sold
"bul","4gJAUQ9dPnNcqume7Rqd4avxhsqMicjD1WyZ7Aybpump","72","5","","","","","","","","","","","","","0.00001446","","","","","","","2026-07-04T21:43:29.171Z","","","","","",""
"revenge","CRHYgoUaoJEkNFSB2kUFyub4bxknhGk1hWjoE28Rpump","","","","","","","","","","","","","","","","","","","","","7.431e-7","","","","","","2026-07-04T21:44:25.141Z",""
"ALONBULL","9rJMkdNcJA56McxmwSr2Jt8BF11ugtpQj1bf4HErpump","90","14.814814813","","","","","","","","","","","","","0.000008092","","","","","","","2026-07-04T21:44:26.165Z","","","","","",""
"utilit","39RttuURtMxofSsj4zEeWBFQuJgv3XmEqmS8Rd9Dpump","","","","","","","","","","","","","","","","","","","","","8.914e-7","","","","","","2026-07-04T21:44:27.115Z",""
"revenge","4vBi262MgGRiJrMkKo2wVfeKwMmPrCLkm3eakSBdpump","","","","","","","","","","","","","","","","","","","","","0.000003058","","","","","","2026-07-04T21:45:26.133Z",""
"utilit","ErAdbahvHbsyWdA7AdyNQDd5kd83FXztJjyfb6MCpump","","","","","","","","","","","","","","","","","","","","","0.000002293","","","","","","2026-07-04T21:45:27.174Z",""
"TOLY","6WNFSVodHBsdVddE2uXUk6X5MGT1mTEgcb5zr8pipump","","","","","","","","","","","","","","","","","","","","","1.224e-7","","","","","","2026-07-04T21:45:28.125Z",""
"revenge","Db5QdiTZV1eZ29ad6Ac3QQeJTXzXvLgxyCkaFcrBpump","","","","","","","","","","","","","","","","","","","","","0.000002017","","","","","","2026-07-04T21:45:29.127Z",""
"revenge","5hPm3Jc7LVGoxkLaP28eHCNFn1AkbLu3zog91qrppump","","","","","","","","","","","","","","","","","","","","","0.000002179","","","","","","2026-07-04T21:46:26.124Z",""
"revenge","C2PZwvJD2qH4KRTu4xsjPkuhWcQhLyRoNmLp9mtFpump","83","24.691358022","","","","","","","","","","","","","0.000005078","","","","","","","2026-07-04T21:46:27.185Z","","","","","",""
"revenge","A8wciAK6jErxQgzUDqDrifNs1W96mPSYp66z3cZMpump","","","","","","","","","","","","","","","","","","","","","0.000001578","","","","","","2026-07-04T21:46:28.132Z",""
"utilit","JkVMDPN7yLG3yRXzYmsemc7tQ13cMa97CXWCYqSpump","77","15","","","","","","","","","","","","","0.000003446","","","","","","","2026-07-04T21:46:29.157Z","","","","","",""
"revenge","FTmftC3RiJHBYZnFiTRwFmbUqdxAuX86yQ2BqQdypump","","","","","","","","","","","","","","","","","","","","","0.000001211","","","","","","2026-07-04T21:47:26.179Z",""
"revenge","Ym6vC9836FZvosticX8huX7DY8qQXQEffbEo6LNpump","","","","","","","","","","","","","","","","","","","","","0.000003687","","","","","","2026-07-04T21:47:28.139Z",""
"AIRDROP","TVxLBcU9cn3GnrQo9Fae5i2RX9e17cwU948Scvrpump","75","3.950617282","","","","","","","","","","","","","0.000004814","","","","","","","2026-07-04T21:47:29.130Z","","","","","",""
"revenge","2t8PLC4fH1KHUUj1NbXW6u6c3yvtH484qcg1paHPpump","","","","","","","","","","","","","","","","","","","","","0.000002627","","","","","","2026-07-04T21:48:26.118Z",""
"PUP","FbiNB5CWrx8J2YUkJh52MG1w7ZJCoP4xEXW4vCKTpump","71","2.962962961","","","","","","","","","","","","","0.000009347","","","","","","","2026-07-04T21:48:27.143Z","","","","","",""
"MEXBULL","AYGhRL1wEq6yR6w4QMaMou7DQmbUtqjsSodYCPGBpump","69","3.5","","","","","","","","","","","","","0.000002292","","","","","","","2026-07-04T21:48:28.126Z","","","","","",""
"revenge","HfXDoBqs3nw6m2mtJAK59Z53NhopysjbYdDKjzzkpump","","","","","","","","","","","","","","","","","","","","","0.000002627","","","","","","2026-07-04T21:48:29.139Z",""
"revenge","97rWKamJkjjephJoJHDZvJRDbEnLnPtKnHuqbLZWpump","","","","","","","","","","","","","","","","","","","","","0.000002308","","","","","","2026-07-04T21:49:24.129Z",""
"revenge","DaiwZXdjZueHJov4Y3boF75qd4FJWHjGsofc1JJ1pump","","","","","","","","","","","","","","","","","","","","","0.000001619","","","","","","2026-07-04T21:49:25.143Z",""
"revenge","7bVzmLivepyEMj3WVres97C1fGvNYnCQwBwALPabpump","","","","","","","","","","","","","","","","","","","","","0.000004419","","","","","","2026-07-04T21:50:24.129Z",""
"PENNY","8h47F7h7G9D5YrBmYVyvbfDDXtFi2ANFwEEh1rVMpump","79","4.880000001","","","","","","","","","","","","","0.00000312","","","","","","","2026-07-04T21:50:25.141Z","","","","","",""
"MPACCOUN","DqqRuUnb1RqdNkjZma5LJ7AXEf1GrCxwyPW7XwoNpump","","","","","","","","","","","","","","","","","","","","","4.627e-7","","","","","","2026-07-04T21:51:24.124Z",""
"MPACCOUN","591qrxzHGYRxcTGpDuTiYTe6fZZg15wDeaXLo9Lwpump","","","","","","","","","","","","","","","","","","","","","0.000001299","","","","","","2026-07-04T21:51:25.202Z",""
"BULLIFY","2i2mh242Vn9nmvwGKr8agb5oMqRmz9eGNWMmFMqbpump","98","57.000000001","","","","","","","","","","","","","0.00001932","","","","","","","2026-07-04T21:52:24.131Z","","","","","",""
"fmcl","9N6Y93mxTjttECmRmQFq9Aq735nDF7HyurXgHWqNpump","","","","","","","","","","","","","","","","","","","","","0.000001167","","","","","","2026-07-04T21:52:25.130Z",""
"MPACCOUN","DEggvuVweNhn8djrr6dK2KgVDM7pUAiWMk6wF8PLpump","","","","","","","","","","","","","","","","","","","","","0.000002291","","","","","","2026-07-04T21:53:26.172Z",""
"fmcl","FMJx5a8n25XSeJQX2MYd7PsTXTUvoUH4GCQ9myDQpump","","","","","","","","","","","","","","","","","","","","","0.000001356","","","","","","2026-07-04T21:53:27.155Z",""
"cat","GGN4zJq1kq1u1bwQbQh8iYXcbywAt2nk3rh65ZXSpump","75","3.950617282","","","","","","","","","","","","","0.000006261","","","","","","","2026-07-04T21:53:28.223Z","","","","","",""
"fmcl","6VrbbxRhZdHqRr5uGQxzrANgVrSz2UrpJKC63wnJpump","","","","","","","","","","","","","","","","","","","","","0.000001596","","","","","","2026-07-04T21:53:29.108Z",""
"last","E3UYBjByQYGWDF5N2tUqifh6vSWRWmiCL4gp6e6Apump","","","","","","","","","","","","","","","","","","","","","0.000001116","","","","","","2026-07-04T21:54:26.118Z",""
"fmcl","C3Q2mSa2U3APKh2BgQfySWuRHunR6iHMTjzqmKdQpump","","","","","","","","","","","","","","","","","","","","","0.000001736","","","","","","2026-07-04T21:54:27.146Z",""
"revenge","3axpKPQnM3KZLSPjpF5k4hfm3u3b7pxvqBRixvGgpump","","","","","","","","","","","","","","","","","","","","","6.074e-7","","","","","","2026-07-04T21:54:28.127Z",""
"revenge","4h1R2FPc7zk4njcrCtfyCqt5NeFpJvC9iY21XrP4pump","","","","","","","","","","","","","","","","","","","","","7.943e-7","","","","","","2026-07-04T21:54:29.214Z",""
"revenge","GSage98A71HeQcDYeyr5q36MDeA9yYXa1EGJ2tWTpump","","","","","","","","","","","","","","","","","","","","","8.568e-7","","","","","","2026-07-04T21:55:27.124Z",""
"revenge","EXgDkqshxs682QfmiXdxWGBT1Qu5V7vRNc7odpZUpump","","","","","","","","","","","","","","","","","","","","","0.000004333","","","","","","2026-07-04T21:55:28.121Z",""
"MPACCOUN","tPr83toXtngEcFurqvq99AqNEamcBWC7R1Bneoapump","","","","","","","","","","","","","","","","","","","","","0.000001928","","","","","","2026-07-04T21:55:29.132Z",""
"MPACCOUN","7xv34z8ZVwo36jjEHVqBrFRQU5tS7ktJcC2LvTKQpump","75","15","","","","","","","","","","","","","0.000003807","","","","","","","2026-07-04T21:56:26.170Z","","","","","",""
"revenge","9iBpsxQ6uHUKoNB37N8CzmSFdxy4FGk1Xz8XbEy8pump","","","","","","","","","","","","","","","","","","","","","0.000001216","","","","","","2026-07-04T21:56:27.134Z",""
"revenge","AqkXowfbgfY5gqduphC6QCzEd3CtnotcHAdJppLypump","","","","","","","","","","","","","","","","","","","","","0.000002439","","","","","","2026-07-04T21:56:28.131Z",""
"FCUK","9xrVts4xVnbkRzF6Z46LgGAhnqLSF5LNLD8sX9tKpump","80","5","","","","","","","","","","","","","0.000002329","","","","","","","2026-07-04T21:56:29.124Z","","","","","",""
"revenge","H6WgjRkufw8t44eTHeoai1kVm2fcDT6y2SoSVHvSpump","","","","","","","","","","","","","","","","","","","","","0.000001769","","","","","","2026-07-04T21:57:26.152Z",""
"revenge","AS18e1MekUth42JviMibLL6onJaL7FYWDyfgzeFCpump","83","24.691358022","","","","","","","","","","","","","0.000005243","","","","","","","2026-07-04T21:57:27.141Z","","","","","",""
"MPACCOUN","FewpPTiVTSjG4zYrpiXT1ry4gXGxNMqbuyzzJkH3pump","75","15","","","","","","","","","","","","","0.000005463","","","","","","","2026-07-04T21:57:28.105Z","","","","","",""
"MPACCOUN","GBun6UF2paZu2grgzKh38sLhdTz2U73urWaarLDopump","","","","","","","","","","","","","","","","","","","","","0.000001811","","","","","","2026-07-04T21:57:29.122Z",""
"revenge","FQT3GZSrC9zft92St74z7jsTNr84sxRkoWYZkkbwpump","","","","","","","","","","","","","","","","","","","","","0.000002381","","","","","","2026-07-04T21:58:25.128Z",""
"MPACCOUN","5JY5W4KKLmGGUGt4c3XToxx1qAJwN1eh9nqEN9oepump","","","","","","","","","","","","","","","","","","","","","5.285e-7","","","","","","2026-07-04T21:58:26.126Z",""
"revenge","DPAnpptkrVsWSmfZ2rTwJvjBe6V9qVMchVBxkX2dpump","","","","","","","","","","","","","","","","","","","","","0.000001176","","","","","","2026-07-04T21:58:27.143Z",""
"revenge","GM7smtEnr5pwiA6EUpecehXRkD2uC3u4dqFAtzBLpump","","","","","","","","","","","","","","","","","","","","","0.000002331","","","","","","2026-07-04T21:59:23.119Z",""
"semlet","8t5uKRMvbF835STrDJee4kisix72YmYgfYonMTQspump","","","","","","","","","","","","","","","","","","","","","0.000002309","","","","","","2026-07-04T22:00:26.182Z",""
"revenge","EGWCw6NQ2ZNqgpSC7ouvnpTdAkC2BFGvbAU9AfBZpump","","","","","","","","","","","","","","","","","","","","","0.000002308","","","","","","2026-07-04T22:00:27.177Z",""
"revenge","2X2fQtKSyXLFrf4kov47S5Ackm5f4X7k3zhcPyqQpump","","","","","","","","","","","","","","","","","","","","","0.000001662","","","","","","2026-07-04T22:00:28.155Z",""
"TRUMP","2EifeSoe9idtvudRPa175e6Kir9stw2a7dCwHyiypump","","","","","","","","","","","","","","","","","","","","","8.394e-7","","","","","","2026-07-04T22:00:29.109Z",""
"revenge","8fZQ756qyeJrdgiJ2oxr9UggwrLBLiotuxcqVZQMpump","","","","","","","","","","","","","","","","","","","","","2.973e-7","","","","","","2026-07-04T22:01:24.905Z",""
"TRUMP","Dr2fTmQDBxJgLTrutDoNhDQvANVB9hbvnHD8YkyVpump","","","","","","","","","","","","","","","","","","","","","4.91e-7","","","","","","2026-07-04T22:01:26.104Z",""
"revenge","2jFREdBe1CYzKsQAHJLcuK1qFwtM1X4LQdj18gsUpump","","","","","","","","","","","","","","","","","","","","","4.775e-7","","","","","","2026-07-04T22:01:27.141Z",""
"revenge","DomosqhKJKyiyHQmpxrwB76inLoBjBo2CuREbsvCpump","","","","","","","","","","","","","","","","","","","","","2.79e-7","","","","","","2026-07-04T22:02:25.172Z",""
"semlet","HK5t59uj3YFNMK9YpFfStS2j3ZiA77JxHHXrfE3Vpump","93","17.876543208","","","","","","","","","","","","","0.00002301","","","","","","","2026-07-04T22:02:26.105Z","","","","","",""
"revenge","3zd7g4ASbUtFF1JigXrRuXHxVgdVYLV3J4wsxoUwpump","","","","","","","","","","","","","","","","","","","","","8.559e-7","","","","","","2026-07-04T22:02:27.127Z",""
"TFD","GMcnjXWpuEWoVugjWH3RYNhxYqnePBV2u1sxZDDBpump","70","4.938271603","","","","","","","","","","","","","0.0000024","","","","","","","2026-07-04T22:02:28.118Z","","","","","",""
"revenge","6xiS2VhuTjcws9LDvfNvaMXnpT3sfRGyQa3hbrsSpump","","","","","","","","","","","","","","","","","","","","","0.00000148","","","","","","2026-07-04T22:03:26.117Z",""
"revenge","2tDyoPBws1fcG2o74A2n9MNkY9mc5jPGtNovhRkYpump","","","","","","","","","","","","","","","","","","","","","0.000001162","","","","","","2026-07-04T22:03:27.219Z",""
"DDT","HrrjmY8AH5Uuewajfv199K7UGYK2H57sHrBQGaCY3wvs","71","2.962962961","","","","","","","","","","","","","0.000002291","","","","","","","2026-07-04T22:03:28.107Z","","","","","",""
"revenge","8aTJza3gCTjk4VpdJsQapTnETX6B3Ri48FCKVovVpump","","","","","","","","","","","","","","","","","","","","","0.000001542","","","","","","2026-07-04T22:03:29.268Z",""
"FLEXAI","FRTzkDNVSA9h8Zju3wNdE8TukPs2tFyEU6hSC4cGpump","88","9.876543208","","","","","","","","","","","","","0.000004409","","","","","","","2026-07-04T22:04:23.190Z","","","","","",""
"revenge","2HMXYUp375BTin4PCzi74RaVekPkRfiLSmrQaqqPpump","","","","","","","","","","","","","","","","","","","","","6.827e-7","","","","","","2026-07-04T22:05:23.187Z",""
"SKIBWHALE","84bgnrGtgWemAZSST7R52XhbrHPziAELiMSvzXsuAxmN","","","","","","","","","","","","","","","","","","","","","4.492e-7","","","","","","2026-07-04T22:07:26.113Z",""
"NUR","8oYncHSbnkqyY63G6kfrfFkoxcTa3MW7UBRJu6A7pump","71","2.962962961","","","","","","","","","","","","","0.000007255","","","","","","","2026-07-04T22:07:27.140Z","","","","","",""
"TOLY","9kpGJ98JjYN2DmG8sZuFUJnBQDmp7o2gyu6gPZkspump","79","4.938271603","","","","","","","","","","","","","0.000003247","","","","","","","2026-07-04T22:07:28.958Z","","","","","",""
"babybitc","9HtB4wjyUCH3vDS3VBKynanxHE2AmKJ1Zq8RSYPupump","","","","","","","","","","","","","","","","","","","","","9.23e-7","","","","","","2026-07-04T22:07:29.297Z",""
"revenge","76e5ySnZAngNqy1zptG7cfjoFSh6EBaQUEK7xB99pump","","","","","","","","","","","","","","","","","","","","","9.462e-7","","","","","","2026-07-04T22:08:25.123Z",""
"revenge","SWwZu1iL7A3iyNEKP7jq9t57RoGF7rYmD2PxqNDpump","","","","","","","","","","","","","","","","","","","","","0.000003018","","","","","","2026-07-04T22:08:26.162Z",""
"MELO","7N1UiE1bGqFwENNJMM9bSRAmz8sdX9b6u8LvK2uRpump","71","3.950617282","","","","","","","","","","","","","0.000003178","","","","","","","2026-07-04T22:08:27.110Z","","","","","",""
"revenge","EEy6XRiJnuq6VoS2Hz4HALtvfaNsohczDDLd35nzpump","","","","","","","","","","","","","","","","","","","","","4.614e-7","","","","","","2026-07-04T22:09:24.119Z",""
"revenge","EP2WzGFrnJqtnHKgQ8K62wiCgcp1isENmrxBu9xipump","","","","","","","","","","","","","","","","","","","","","8.39e-7","","","","","","2026-07-04T22:09:25.126Z",""
"fireworks","HC2MhLrxPGm7We6gh4BGN8pWMHL1ha332wkmdpNDpump","","","","","","","","","","","","","","","","","","","","","0.00000119","","","","","","2026-07-04T22:13:25.126Z",""
"DITCOIN","wgQxp3E5p5QhLLuWU7j3javPwu64TRcFBTCemLVpump","71","3.083247688","","","","","","","","","","","","","0.000002322","","","","","","","2026-07-04T22:13:26.113Z","","","","","",""
"감자","FAvrMNdmbG3mpVg41tPYVVgpFi9uM4icComUbgzUpump","","","","","","","","","","","","","","","","","","","","","4.406e-7","","","","","","2026-07-04T22:13:27.124Z",""
"CRACKSEM","FRnFAcibHSY9L1EsiMYzknAf7nYN1RFuf1SF8eHqpump","","","","","","","","","","","","","","","","","","","","","0.000002301","","","","","","2026-07-04T22:14:23.123Z",""
"hamilton","HcayZERxvtSmGLKZxavVAfGmSipGjiAFmc4gzmrRpump","79","5","","","","","","","","","","","","","0.000002332","","","","","","","2026-07-04T22:17:23.211Z","","","","","",""
"B","6A5HCGho7iU17JsxDj7mN3cCKdRvHCXSFcf6GXKEpump","71","2.962962961","","","","","","","","","","","","","0.000002396","","","","","","","2026-07-04T22:18:24.087Z","","","","","",""
"MELO","DycCTVDu2SmLSuZC9dR6qNHdBSV443GMv83n6c59pump","75","5.925925924","","","","","","","","","","","","","0.000003855","","","","","","","2026-07-04T22:18:25.118Z","","","","","",""
"ALON","GzXD5Z5cY8dW4ZfeUML5XiAuTCft33ULhCVoVQDupump","","","","","","","","","","","","","","","","","","","","","5.831e-7","","","","","","2026-07-04T22:21:23.129Z",""
"BWULL","9hwzWfcx8ZF2f4Duk8Yoe7ta2PZqYeAoV6USHpEwpump","71","3.130000001","","","","","","","","","","","","","0.000004631","","","","","","","2026-07-04T22:22:23.149Z","","","","","",""
"sydlined","Bc1L17SJ1qtWjpu8H9yQK8gZdwcj49UP8Bp2LZsxpump","68","0.098765431","","","","","","","","","","","","","0.00000275","","","","","","","2026-07-04T22:23:24.467Z","","","","","",""
"BULLCAT","3w5cTRYpSheTKJ5csaB7wMAsvqJV7KxG6q9jh1cCpump","68","2.469135801","","","","","","","","","","","","","0.000002289","","","","","","","2026-07-04T22:23:24.743Z","","","","","",""
"HAKO","HV258NVCacv2evDCGhkSmxXa9hhHxigNNQg7ZXMDpump","91","0.98765432","","","","","","","","","","","","","0.000004696","","","","","","","2026-07-04T22:24:23.116Z","","","","","",""
"HAKOBULL","EbyjLs2QwiPfMawm6Mr6zsZanJksbg1zh8qyF25npump","","","","","","","","","","","","","","","","","","","","","1.041e-7","","","","","","2026-07-04T22:25:24.556Z",""
"Wizaria","4hm5ecw2Quj4vWwqKnN7P9Aa9opXiALBtr2QnEMJpump","76","7.000000001","","","","","","","","","","","","","0.00000349","","","","","","","2026-07-04T22:25:25.277Z","","","","","",""
"Nigga","2e1CZFBX9fWvagDymuDhKqTqKAg4GuyxTM2vdH86pump","","","","","","","","","","","","","","","","","","","","","0.000002312","","","","","","2026-07-04T22:25:26.122Z",""
"ANSEM","CpYb1tvyrVZHDAP74hKGNjvTmhjGDVHP7gsBGBsVpump","75","3.950617282","","","","","","","","","","","","","0.000002344","","","","","","","2026-07-04T22:26:24.148Z","","","","","",""
"VIBE","EXFkDvCPHUahWj9yVxX9MRVAcrcqHHuWxLSEg1fypump","97","52.000000001","","","","","","","","","","","","","0.0000174","","","","","","","2026-07-04T22:26:25.157Z","","","","","",""
"ANSEM","A1A9MjpeByV6Q3W1jfpif1dZZzumQCqBDM42goXWpump","75","3.950617282","","","","","","","","","","","","","0.000002301","","","","","","","2026-07-04T22:27:25.182Z","","","","","",""
"Bear","8ZGcTvMj55XMf59z7RKK5Xwc8NZ6EFkDb1HpsMcopump","71","2.962962961","","","","","","","","","","","","","0.00000277","","","","","","","2026-07-04T22:28:22.240Z","","","","","",""
"LOCKCOIN","9QRSeFELZrKV8je2ewwrnkHSziJznMBN5pXLy2zapump","82","6","","","","","","","","","","","","","0.000005128","","","","","","","2026-07-04T22:28:24.172Z","","","","","",""
"PNC","Ed2tuvYCAmwBrHFzpRF6hC1epxcLxtDtCZS5BbDWpump","70","2.864197529","","","","","","","","","","","","","0.000005622","","","","","","","2026-07-04T22:28:25.212Z","","","","","",""
"Crycat","H1kYbXsrzBteskBdEKvNrdTz4YoTTAN2hTsZfVeBpump","75","3.950617282","","","","","","","","","","","","","0.00001158","","","","","","","2026-07-04T22:29:25.105Z","","","","","",""
"Army","62QZgKjJFDfoiVjDTP6sPfG1ma8wPyxo3Lc3q2kQpump","71","2.962962961","","","","","","","","","","","","","0.000002529","","","","","","","2026-07-04T22:29:27.100Z","","","","","",""
"JYNX","3Rfwh7jFw1yAcw8a4kuSyhA1kPqdcofMCchsSM8Qpump","75","4.938271603","","","","","","","","","","","","","0.000004687","","","","","","","2026-07-04T22:30:23.006Z","","","","","",""
"mayhemmmm","8qutDeghxkSrHZAZTZwZoZr4gZY2GbXHNnQRXzjApump","","","","","","","","","","","","","","","","","","","","","9.207e-8","","","","","","2026-07-04T22:31:24.236Z",""
"ANSEM","6RsJsPiTjQgwUYcNo43DCbPJoWacuvFrRyQPco9opump","72","3.160493826","","","","","","","","","","","","","0.00001224","","","","","","","2026-07-04T22:32:23.096Z","","","","","",""
"PocketPull","F6wF1jjkANdo9hHuFFVNMLKRGmSBH7jXXDFo7Wrrpump","71","3.083247687","","","","","","","","","","","","","0.000004812","","","","","","","2026-07-04T22:33:23.101Z","","","","","",""
"WIZZ","DZkYeQmFTptjF7jsWhdYBmPK4GY5wShBLUwoY14kpump","75","7.000000001","","","","","","","","","","","","","0.000003674","","","","","","","2026-07-04T22:34:28.115Z","","","","","",""
"AIRDROP","C3dXcEVesqdcHsxdRKt6aAH92mCZrz7rc2TUAs24pump","73","3.456790121","","","","","","","","","","","","","0.000002329","","","","","","","2026-07-04T22:34:29.198Z","","","","","",""
"TREY","Etp7g5ymmwPk67TUC97257jQMcgrrWEBy6xesg4ipump","90","3","","","","","","","","","","","","","0.000002333","","","","","","","2026-07-04T22:35:23.250Z","","","","","",""
"AnsemMay","65kbKgXD2B5tYxKbL2A5VYEr9iVWueBfvCWCVyaBpump","","","","","","","","","","","","","","","","","","","","","1.05e-7","","","","","","2026-07-04T22:36:24.131Z",""
"ALON","8MUNFZ9ubzfFtiqzUsgwX1iHMb3Q1CA532FvWpVVpump","71","2.962962961","","","","","","","","","","","","","0.000003157","","","","","","","2026-07-04T22:36:25.125Z","","","","","",""
"RAHHHHH","BiLwK5qTK8PwafNvAArT4SExJYpYfgJSNmJA3Kkdpump","71","2.962962961","","","","","","","","","","","","","0.000002395","","","","","","","2026-07-04T22:37:25.101Z","","","","","",""
"B","4mjjzGcu6EbC7tomNovWe5mYgDEkm7yaG6TukJ7kpump","71","2.962962961","","","","","","","","","","","","","0.000002396","","","","","","","2026-07-04T22:38:26.114Z","","","","","",""
"COPE","3hjSrugBYa9U4oufvKG5Wj7JBnk6Wpcmfvgfr9RApump","91","13.827160492","","","","","","","","","","","","","0.000004238","","","","","","","2026-07-04T22:38:27.152Z","","","","","",""
"RAHHHHH","JB2BFPkn65yTWG3H3HwiXCUhu13o4dkFyAqDuZHTpump","71","2.962962961","","","","","","","","","","","","","0.0000027","","","","","","","2026-07-04T22:38:28.153Z","","","","","",""
"MAMBA","4spreRyYJMtftvHfEUhFMq3khc5nuAFFPTT7WGJYpump","97","3","","","","","","","","","","","","","0.000002557","","","","","","","2026-07-04T22:38:29.101Z","","","","","",""
